URL;"ETA Number";Version;"Date of issue";"Trade Name";"Generic type and use";"Holder of assesment";"Holder Address";"Holder Postal Code";"Holder City";"Holder Country";"Issuing TAB";"Reference number";"EU Decisioin number(OJEU)";System
https://www.eota.eu/etassessments/2287;15/0613;1;29/09/2015;"MIT-SP BONDED ANCHOR / GOLD MIT PLUS CERT";"Metal Injection anchors for use in masonry used as an EAD";"Mungo S.R.L.";"Via Germania 23";I-35027;Padova;Italy;ITB;"ETAG 029 used as EAD";1997/0177/EC;1
https://www.eota.eu/etassessments/3352;15/0614;1;17/04/2016;"Chemforce PER2 for rebar connection";"Metal Anchors for Use in Concrete uesd as an EAD";"Shanghai High Speed Railway Electrical Technology Co.,Ltd";"Room 1015, Building 45, Jialuo Road No.1485";;"Juyuan New Zone, Jiading district, Shanghai";China;TZUS;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/2289;15/0615;1;18/09/2016;Keep-Nut;"Power-actuated fastener for multiple use in concrete for non-structural applications";Specialinsert;"Via Monfalcone 144";10142;TORINO;Italy;DIBt;"EAD 330030-00-0601";1997/0161/EC
https://www.eota.eu/etassessments/18111;15/0622;2;14/03/2024;"Falling Rock Protection Barrier RXE – 500, nominal height 4 m";"Falling rock protection kits";"Geobrugg AG –Geohazard Solutions";"Aachstrasse 11";CH-8590;Romanshorn;Switzerland;TSUS;"EAD 340059-00-0106";2003/0728/EC;1
https://www.eota.eu/etassessments/2305;15/0624;1;07/04/2016;"Thermosystem EPS";"External thermal insulation composite systems/kits with rendering (ETICS) used as an EAD";"Astroflame (fireseals) Limited";"Unit 8 The IO Centre, Stephenson Road";"PO15 5RU";"Segensworth, Fareham, Hampshire";"United Kingdom";TSUS;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/2306;15/0625;1;13/10/2015;"Falling Rock Protection Barrier ISOSTOP – 500 Ec";"Falling Rock Protection Kit used as an EAD";"Pfeifer Isofer AG";"Hasentalstrasse 8,";CH-8934;Knokau;Switzerland;TSUS;"ETAG 027 used as EAD";2003/0728/EC
https://www.eota.eu/etassessments/2313;15/0629;1;13/10/2015;"Falling Rock Protection Barrier ISOSTOP – 1000 Ec";"Falling Rock Protection Kit used as an EAD";"Pfeifer Isofer AG";"Hasentalstrasse 8,";CH-8934;Knokau;Switzerland;TSUS;"ETAG 027 used as EAD";2003/0728/EC
https://www.eota.eu/etassessments/6618;15/0630;2;13/12/2017;"Firetect® Silicone sealant,Firetect® Acrylic sealant,Firetect® Flex strip";"Fire stopping and fire sealing products - Penetration seals";"KLF Productions & Brandpreventie BV";"Techniekweg 11";4207;"HC Gorinchem";Netherlands;SKG-IKOB;"EAD 350454-00-1104";1999/0454/EC
https://www.eota.eu/etassessments/2324;15/0632;1;15/12/2015;X-RAD;"Three-dimensional nailing plate used as an EAD";"Rotho Blaas s.r.l";"Via dell’Adige 2/1";IT-39040;"Cortaccia (BZ)";Italy;OIB;"ETAG 015 used as EAD";1997/0683/EC;2+
https://www.eota.eu/etassessments/12892;15/0634;4;04/09/2021;"MAGOXX® Board";350142-00-1106;"SINH Building solutions B.V. (formerly Withindia)";"Saturnusstraat 60, Unit 68";"2516 AH";"Den Haag";Netherlands;KIWA;"EAD 350142-00-1106";
https://www.eota.eu/etassessments/2333;15/0636;1;22/09/2015;"AQI PRO 380";"Metal anchor for use in concrete: Bonded anchors used as an EAD";"ANCORA CHUMBADORES Ltda 2";"Av. Da Saudade 690 – Jardim Alves Nogueira";13280-0;"Vinhedo – Sao Paulo – CNPJ:67647412/0001-99";Brazil;CSTB;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/14479;15/0641;1;20/12/2021;"Tecfi ZZE Handyplug Thermo";"Plastic anchors for fixing of external thermal insulation composite systems with rendering used as an EAD";"Tecfi S.p.A";"Via Andrea D’Isernia 59";80122;Naples;Italy;ETA-DK;"EAD 330196-01-0604";1997/0463/EC;2+
https://www.eota.eu/etassessments/20926;15/0642;2;24/04/2025;"Haryana purlin ties right/left 170, 210 and 250";"Three dimensional nailing plates";"HARYANA GLOBAL LIMITED";"PLOT NO. 5 A &B, NORTHERN INDA CAMPUS 20/3, MATHURA ROAD,";121003;"FARIDABAD HARYANA";Denmark;ETA-DK;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/14273;15/0644;3;30/06/2021;POWERFLEX;"Liquid applied roof waterproofing kits";"Dicht sys-tem GmbH";"Zum Kaiszergarten 3a";55569;Monzingen;Germany;CSTB;"EAD 030350-00-0402";1998/0599/EC;3
https://www.eota.eu/etassessments/6809;15/0645;2;13/02/2018;"FireFree® B280 Brandgips";"Fire stopping and fire sealing products - Penetration seals";"Scandi Supply AS";"Energivej 2";DK-5492;Vissenbjerg;Denmark;"UL (UK)";"EAD 350454-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/2427;15/0652;1;26/10/2015;"DAFA flex 600";"Joint sealing tape on the basis of a pre-compressed flexible impregnated polyurethane foam for sealing around windows and joints in building facades";"DAFA A/S";"Holmstrupgardvej 12";DK-8220;Brabrand;Denmark;ETA-DK;"EAD 320001-00-0605";2003/0656/EC
https://www.eota.eu/etassessments/17203;15/0653;2;04/09/2023;"Geoflam F Light";"Fire protective board, slab and mat products and kits";GEOSTAFF;"6 bis Rue Jacques Kellner";95150;Taverny;France;UBAtc;"EAD 350142-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/16847;15/0654;2;04/09/2023;"Geoflam F & FX";;GEOSTAFF;"6 bis Rue Jacques Kellner";95150;Taverny;France;UBAtc;"EAD 350142-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/13450;15/0655;3;23/04/2021;"STB-REM, STB -T-REM, STB-CH, STB-T-CH, STB-SZ, STB-T-SZ (kits based on TMCP® PE, stacbond® FR and stacbond® A2)";"Kits for external wall claddings mechanically fixed";"STAC S.L.";"Polígono industrial PICUSA - La Matanza";15900;"PADRÓN (La Coruña)";Spain;IETcc;"EAD 090062-00-0404";2003/0640/EC;2+
https://www.eota.eu/etassessments/14346;15/0656;2;29/11/2021;"KBS Foamcoat";"Linear joint and gap seals";"BASF Personal Care and Nutrition GmbH";"Robert-Hansen-Straße 1";89257;Illertissen;Germany;DIBt;"EAD 350141-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/14348;15/0657;2;28/11/2021;"KBS Foamcoat HS";"Linear joint and gap seals";"BASF Personal Care and Nutrition GmbH";"Robert-Hansen-Straße 1";89257;Illertissen;Germany;DIBt;"EAD 350141-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/2439;15/0659;1;29/09/2015;"RMPPLUS300 / RMPPLUS380 / RMPPLUS410";"Injection anchors for use in masonry used as an EAD";"Mayorista de Anclaje Soportacion SL (MAS)";"Par. de Moruxo, Parc. I-18 Lateral izqdo";E-15166;"Bergondo (A Coruña)";Spain;ITB;"ETAG 029 used as EAD";1997/0177/EC;1
https://www.eota.eu/etassessments/2442;15/0660;1;28/02/2016;"System Ociepleń Termo Organika®";"External thermal insulation composite systems (ETICS) with rendering used as an EAD";"Termo Organika Sp. z o.o.";"ul. B. Prusa 33";30-117;Kraków;Poland;ICiMB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/15882;15/0663;2;30/10/2022;"AS Matek building kits";"Timber building kits";"AS Matek ,";"Pärnu mnt. 158";11317;Tallinn;Estonia;Eurofins;"EAD 340308-00-0203";1999/0455/EC
https://www.eota.eu/etassessments/2450;15/0664;1;15/06/2016;"""Curaflam® Inject BSPro""";"INTUMESCENT PRODUCTS FORM FIRE SEALING AND FIRE STOPPING PURPOSES""";"DOYMA GmbH & Co 2";"Industriestr. 43 – 57";28876;Oyten;Germany;DIBt;"EAD 350005-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/10035;15/0665;2;15/06/2020;"""Intusit ED-L"", ""Intusit ED-U"" and ""Intusit ED-U(K)""";"Intumescent products for fire sealing and fire stopping purposes";"DOYMA GmbH & Co Dichtungssysteme, Brandschutzsysteme";"Industriestr. 43-57";D-28876;Oyten;Germany;DIBt;"EAD 350005-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/2452;15/0666;1;24/08/2016;"JUBHome WALL";"Non load bearing permanent shutterings: kits/systems based on hollow blocks or panels of insulating materials and, sometimes, concrete used as an EAD";"JUB d.o.o.";"DOL PRI LJUBLJANI 28";1262;"DOL pri LJUBLJANI";Slovenia;ZAG;"ETAG 009 used as EAD";1998/0279/EC;2+
https://www.eota.eu/etassessments/19795;15/0667;4;22/04/2025;"Knapp Clip connector type MEGANT series 60, 100, 150";"Three dimensional nailing plates";"Knapp GmbH";"Wassergasse 31";3324;Euratsfeld;Austria;OIB;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/2455;15/0668;1;21/10/2015;"Haryana joist hangers type A, I and split";"Three-dimensional nailing plates used as an EAD";"HARYANA GLOBAL LIMITED";"PLOT NO. 5 A &B, NORTHERN INDA CAMPUS 20/3, MATHURA ROAD,";121003;"FARIDABAD HARYANA";Denmark;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/2456;15/0669;1;09/12/2016;"TOLL-O-THERM POUDRE GE";"External Thermal Insulation Composite Systems with rendering used as an EAD";"GROUPE TOLLENS";"71, boulevard du Général Leclerc";92583;"CLICHY Cedex";France;CSTB;"ETAG 004 used as EAD";1997/0556/EC
https://www.eota.eu/etassessments/2457;15/0670;1;08/12/2016;"ARMATERM POUDRE GC PSE";"External Thermal Insulation Composite Systems with rendering used as an EAD";"ZOLPAN S.A.S";"17, quai Joseph Gillet";69316;"LYON Cedex";France;CSTB;"ETAG 004 used as EAD";1997/0556/EC
https://www.eota.eu/etassessments/10544;15/0671;1;04/02/2020;"Rasom Sistema Casa Fiemme,Fiemme House System";"Timber building kit used as an EAD";"Rasom Wood Technology Srl,";"Strada Dolomites, 186 - Fraz.Pera I";38036;"Pozza di Fassa (TN)";Italy;Eurofins;"ETAG 007 used as EAD";1999/0455/EC;1
https://www.eota.eu/etassessments/14836;15/0672;3;27/04/2022;"Multi-axis concealed hinges ""ISIDOR S05381"", ""ISIDOR, S05381.A"" or. ""ISIDOR S05381.B""";"Multi-axis concealed hinge assemblies";"CHARMAG SA";"Route de Lully 2";1470;ETAVAYER-LE-LAC;Switzerland;DIBt;"EAD 020001-01-0405";1999/0093/EC
https://www.eota.eu/etassessments/2475;15/0677;1;28/10/2015;"FLAMRO Variant N - B";"Fire Stopping and Fire Sealing Products used as an EAD";"FLAMRO Brandschutz- Systeme GmbH";"Am Sportplatz 2";56291;Leiningen;Germany;ETA-DK;"ETAG 026 used as EAD";1999/0454/EC;1
https://www.eota.eu/etassessments/2476;15/0678;1;16/11/2015;"KDX VF/GF";"Watertight covering kits for wet room walls and floors used as an EAD";"Kakeldax i Sverige AB";"Trankärrsgatan 11";"SE-425 37";"Hissings KÄRRA";Sweden;"RISE Certification";"ETAG 022 used as EAD";2003/0655/EC;2+
https://www.eota.eu/etassessments/2477;15/0679;1;17/11/2015;"KDX GR VR 15";"Watertight covering kits for wet room walls and floors used as an EAD";"Kakeldax i Sverige AB";"Trankärrsgatan 11";"SE-425 37";"Hissings KÄRRA";Sweden;"RISE Certification";"ETAG 022 used as EAD";2003/0655/EC;2+
https://www.eota.eu/etassessments/2479;15/0680;1;28/10/2015;"Haryana postbases";"Three-dimensional nailing plates used as an EAD";"HARYANA GLOBAL LIMITED";"PLOT NO. 5 A &B, NORTHERN INDA CAMPUS 20/3, MATHURA ROAD,";121003;"FARIDABAD HARYANA";Denmark;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/15253;15/0681;2;02/05/2022;"WCF-E3 for rebar connection";"Metal Anchors for Use in Concrete: used as an EAD";"Klimas Sp. Z o.o. 2";"Ul. Wincentego Witosa 135/137,Kuznica Kiedrzynska";42-233;"42-233 Mykanow";Poland;TZUS;;1996/0582/EC;1
https://www.eota.eu/etassessments/2481;15/0682;1;26/10/2015;Intumex®-CSP;"Fire Stopping and Fire Sealing Products:used as an EAD";"Silicone Trading";"Energigatan 5";43743;Kungsbsacka;Sweden;OIB;"ETAG 026 used as EAD";1999/0454/EC;1
https://www.eota.eu/etassessments/2483;15/0683;1;10/11/2015;"BERNER Multicompoundsystem MCS Universal";"Metal Anchors for use in concrete used as an EAD";"Berner Trading Holding GmbH";"Bernerstraße 6";74653;Künzelsau;Germany;ETA-DK;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/2484;15/0684;1;10/11/2015;"RMPPLUS300/RMPPLUS 380/RMPPLUS 410 Standard and Winter";"Metal anchors for use in concrete used as an EAD";"MAYORISTA DE ANCLAJE SOPORTACION SL,";"Parr. de Moruxo – Pac 1 – 18 Lt. Iz,";ES-15166;"Bergondo (A Coruna)";Spain;ETA-DK;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/2488;15/0685;1;15/11/2015;"Chemical Injection System MAS- RVY";"Metal anchor for use in concrete used as an EAD";"Mayorista de Anclaje Soportacion SL (MAS)";"Par. de Moruxo, Parc. I-18 Lateral izqdo";E-15166;"Bergondo (A Coruña)";Spain;CSTB;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/2492;15/0686;1;10/11/2015;"Polo-BSM RS10";"Fire Stopping and Fire Sealing Products used as an EAD";"Poloplast GmbH & Co KG";"Poloplast-Straße 1";4060;Leonding;Austria;OIB;"ETAG 026 used as EAD";1999/0454/EC
https://www.eota.eu/etassessments/2493;15/0687;1;10/11/2015;"Intumex AN, Intumex AN plus, Firesafe Akryl fugemasse, Glava Akryl fugemasse";"Fire Stopping and Fire Sealing Products used as an EAD";"Silicone Trading 2";"Energigatan 5,";43743;Kungsbacka;Sweden;OIB;"ETAG 026 used as EAD";1999/0454/EC;1
https://www.eota.eu/etassessments/2494;15/0688;1;10/11/2015;"Intumex AN,Intumex AN plus,Firesafe Akryl fugemasse, Glava Akryl fugemasse";"Fire Stopping and Fire Sealing Product used as an EAD";"Silicone Trading";"Energigatan 5";43743;Kungsbsacka;Sweden;OIB;"ETAG 026 used as EAD";1999/0454/EC;1
https://www.eota.eu/etassessments/2495;15/0689;1;10/11/2015;"Intumex VEN";"Fire Stopping and Fire Sealing Products used as an EAD";"Silicone Trading";"Energigatan 5";43743;Kungsbsacka;Sweden;OIB;"ETAG 026 used as EAD";1999/0454/EC;1
https://www.eota.eu/etassessments/2496;15/0690;1;10/11/2015;"Intumex RS10";"Fire Stopping and Fire Sealing Products used as an EAD";"Silicone Trading";"Energigatan 5";43743;Kungsbsacka;Sweden;OIB;"ETAG 026 used as EAD";1999/0454/EC;1
https://www.eota.eu/etassessments/12485;15/0691;3;29/11/2020;"Firefilm FC2";"Reactive coatings for fire protection of steel elements";"Carboline Company";"2150 Schuetz Road";63146;"St Louis, MO";"United States of America";"Warringtonfire (EWCL)";"EAD 350402-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/2505;15/0692;1;29/11/2015;"MasterFlow 920 AN";"Metal anchor for use in concrete used as an EAD";"BASF Coatings GmbH";"Donnerschweer Straße 372";26123;Oldenburg;Germany;CSTB;"ETAG 001 used as EAD";1996/0582/EC
https://www.eota.eu/etassessments/2506;15/0693;1;29/11/2015;"Barrafix 920";"Metal anchors for use in cocnrete used as an EAD";"PCI Augsburg GmbH";"Piccardstr 11";DE-86159;Augsburg;Germany;CSTB;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/18886;15/0699;2;19/07/2024;"I-WALLSPACE in the variants I-WALLSPACE and I-WALLFLUSH";"Internal partition kits for use as non-loadbearing walls";"Fantoni S.p.A.";"Zona Industriale Rivoli, Via Europa Unita 1";"I - 33010";"Osoppo (UD)";Italy;ITAB-ITC;"EAD 210005-00-0505";2001/0596/EC;"1, 3"
https://www.eota.eu/etassessments/2238;15/0699;2;19/07/2024;"I-WALLSPACE in the variants I-WALLSPACE and I-WALLFLUSH";"Internal partition kits for use as non-loadbearing walls";"Fantoni S.p.A.";"Zona Industriale Rivoli, Via Europa Unita 1";"I - 33010";"Osoppo (UD)";Italy;ITAB-ITC;"EAD 210005-00-0505";2001/0596/EC;"1, 3"
https://www.eota.eu/etassessments/8513;15/0700;2;18/11/2018;"GRISOL NS, GRISOL BS,GRISOL NP2, GRISOL BP2";"Inverted Roof Kits used as an EAD";"Grazimac - Materiais de Construção, Lda.";"Largo da Feira";2425-617;"Monte Redondo - Leiria";Portugal;LNEC;"ETAG 031 used as EAD";1997/0556/EC
https://www.eota.eu/etassessments/2515;15/0701;1;02/12/2015;"System PYROPLUG® Peg";"Fire Stopping and Fire Sealing Products used as an EAD";"Obo Bettermann GmbH & Co. KG 3";"Hüingser Ring 52";58710;Menden;Germany;OIB;"ETAG 026 used as EAD";1999/0454/EC;1
https://www.eota.eu/etassessments/17189;15/0702;3;02/07/2023;"WCF-EASF, WCF-EASF-C, WCF-EASF-E";"Bonded fasteners for use in concrete";"Klimas Sp. Z o.o.";"Ul. Wincentego Witosa 135/137 Kuznica Kiedrzynska";42-233;Mykanow;Poland;TZUS;"EAD 330499-01-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/2518;15/0703;1;21/10/2015;"WCF-EASF, WCF-EASF-E for rebar connection";"Metal Anchors for Use in Concrete";"Klimas Sp. Z o.o.";"Ul. Wincentego Witosa 135/137 Kuznica Kiedrzynska";42-233;Mykanow;Poland;TZUS;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/16112;15/0704;2;30/01/2023;"High Load Vinylester JFV380SF, High Load Vinylester Fast Cure / Winter Grade JFEA410SFW steel bonded anchor";"Bonded fasteners for use in concrete";"Hexstone Ltd. JCP Construction Products";"Opal Way Stone Business Park";"ST15 OSW";"Stone Staffordshire";"United Kingdom";TZUS;"EAD 330499-01-0601";1996/0582/EC
https://www.eota.eu/etassessments/6403;15/0705;1;28/02/2018;"Schiedel SIK, Schiedel SIK-PARAT, Schiedel SBW";"(Ultra high molecular weight polyethylene) Chimney kit with clay/ceramic flue liner with classification T400 (minimum) N1 W3 Gxx";"Schiedel GmbH";"Friedrich-Schiedel-Straße 2-6";4542;Nußbach;Austria;OIB;"EAD 060001-00-0802";1995/0467/EC;2+
https://www.eota.eu/etassessments/10744;15/0706;2;24/03/2021;IMPERMCOAT;"Liquid Applied Roof Waterproofing Kit used as an EAD";"GALEX DISTRIBUTION";"19 Rue ALBERT SCHWEITZER KERVIDANOU 3";29300;"29300 Mellac";France;IETcc;"EAD 030350-00-0402";1998/0599/EC
https://www.eota.eu/etassessments/8806;15/0707;2;10/01/2019;"Haryana angle brackets and hold downs";"Three dimensional nailing plates used as an EAD";"HARYANA GLOBAL LIMITED";"PLOT NO. 5 A &B, NORTHERN INDA CAMPUS 20/3, MATHURA ROAD,";121003;"FARIDABAD HARYANA";Denmark;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/19906;15/0708;2;29/04/2024;"BOSSONG BCR VINIL";"Bonded fasteners for use in concrete";"BOSSONG SPA";"Via Enrico Fermi 51";IT-24050;"Grassobbio (Bg)";Italy;ETA-DK;"EAD 330499-01-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/2532;15/0709;1;19/12/2016;"MILFAS FIRESTOP MINERAL WOOL THERMO SYSTEM";"External thermal insulation composite systems with rendering (ETICS)";"MILIČEVIĆ D.O.O. KREŠEVO";"VRELA BB, KREŠEVO";BA-71260;KREŠEVO;"Bosnia And Herzegovina";ZAG;;1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/2533;15/0710;1;22/11/2015;"FLAMRO BSB-K Combi Seal EN";"Fire Stopping and Fire Sealing Products used as an EAD";"FLAMRO Brandschutz- Systeme GmbH";"Am Sportplatz 2";56291;Leiningen;Germany;ETA-DK;"ETAG 026 used as EAD";1999/0454/EC;1
https://www.eota.eu/etassessments/2534;15/0711;1;21/10/2015;"ICA 1000 EP";"Metal anchors for use in concrete";"IMECA Soluciones y Servicios SL";"Monteaveruelo 28 I";19174;"Valdeaveruelo (Guadalajara)";Spain;ITeC;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/3838;15/0714;2;28/07/2016;"Ground Plate, Steel Clamp, Column Shoe, Heavy Supporting, Bracket";"Three dimensional nailing plates used as an EAD";"Hebel Minmetals Co. Ltd. 2";"No 337 Xinhua Road , Shijiazhuang";;Shijiazhuang;China;TSUS;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/12765;15/0719;2;03/07/2018;"Kerafix® Flexpan 200NG-A,Kerafix® Flexpan 200NG-G and Kerafix® Flexpan 200NG-SP,";"Fire Stopping and Fire Sealing Products";"Rolf Kuhn GmbH";"Jägersgrund 10";57339;Erndtebrück;Germany;ETA-DK;"EAD 350005-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/1509;15/0720;1;25/10/2015;FINOCLIMA;"External Thermal Insulation Composite Systems with Rendering used as an EAD";"FINOBETON S.A.";"Chordaki - Akrotirion";73100;"Chania – Creta";Greece;TZUS;"ETAG 004 used as EAD";1997/0556/EC;1
https://www.eota.eu/etassessments/2002;15/0721;1;25/10/2015;"Blatem Elastem";"Liquid Applied Roof Waterproofing Kit, based on pure Polyurea";"Pinturas Blatem SL";"Ctra Masia del Juez 36";46909;"Torrent (valencia)";Spain;IETcc;"ETAG 005 used as EAD";1998/599/EC;1
https://www.eota.eu/etassessments/10897;15/0725;2;27/04/2020;DMX®;"Three Dimensional Nailing Plates used as an EAD";"DOMAX Sp.z o.o.";"Aleja Parku Krajobrazowego 109";84-207;"Koleczkowo Łężyce";Poland;TZUS;"ETAG 015 used as EAD";1997/0638/EC;3
https://www.eota.eu/etassessments/2557;15/0726;1;10/12/2015;"Alpina Thermo WDVS";"External Thermal Insulation Composite Systems with rendering";"Glemadur Farben und Lacke Vertriebsges. m. b. H.";"Sofie-Lazarsfeld-Straße 10";A-1110;Wien;Austria;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/17859;15/0727;4;05/02/2024;"""Regupol sound 12""";"Polyurethane (PU) foam mat or polyester fibre mat to be used for impact sound insulation";"REGUPOL BSW GmbH";"Am Hilgenacker 24";57319;"Bad Berleburg";Germany;DIBt;"EAD 040049-01-0502";2001/0596/EC;3
https://www.eota.eu/etassessments/2558;15/0728;1;08/12/2015;"AQUASMART PU-2K";"Liquid applied roof waterproofing kits used as an EAD";"ALCHIMICA S.A.";"13 Oryzomylon str.";"122 44";"EGALEO / ATHENS";Greece;DIBt;"ETAG 005 used as EAD";1998/0599/EC
https://www.eota.eu/etassessments/20021;15/0729;4;17/12/2024;"holzius Vollholzwand, holzius Rippendecke";"Solid wood slab element to be used as a structural element in buildings - element of timber boards jointed by dovetail connections";"holzius GmbH Srl";"Gewerbegebiet Eyrs 17 - Via della zona produttiva Oris 17";39023;"Laas - Lasa";Italy;OIB;"EAD 130013-00-0304";
https://www.eota.eu/etassessments/2562;15/0730;1;29/11/2015;TERMOFLEX®;"ETICS used as an EAD";"Marisan & Kolev AD";"East Industrial Zone, 15 Kalna Dere St.";7009;Ruse;Bulgaria;TZUS;"ETAG 004 used as EAD";1997/0556/EC
https://www.eota.eu/etassessments/10427;15/0731;3;19/02/2020;"best wood SCHNEIDER® Wärmedämmverbundsystem";"External Thermal Composite Systems with rendering used as an EAD";"Holzwerk Gebrüder Schneider GmbH";"Kappel 28,";D-88436;Eberhardzell;Germany;OIB;"ETAG 004 used as EAD";2001/0596/EC
https://www.eota.eu/etassessments/2565;15/0732;1;08/12/2015;"Schneider Wärmedämmverbundsystem – Schneider Holzfaserdämmplatten mit Schwenk Putzsystem";"External ThermalInsulation Composite Systems with rendering used as an EAD";"HOLZWERK GEBRUDERSCHNEIDER GmbH, 4";"Kappel 28,";88436;Eberhardzell;Germany;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/1292;15/0735;1;08/10/2015;PURELASTIC;"Liquid applied roof waterproofing on the basis of water dispensable polymers";"Isopol-International GmbH";"Eikeloher Straße 4";59597;Erwitte;Germany;DIBt;"ETAG 005 used as EAD";1998/599/EC;1
https://www.eota.eu/etassessments/3379;15/0738;2;01/05/2016;"Double Twisted Wire Mesh";"Double twisted steel wire mesh reinforced or not with ropes";"E.D.I. Euro Difese Idrogeologiche S.r.l.";"Sp Pietramontecorvino-Zona ASI";71036;"Lucera (FG)";Italy;TSUS;"EAD 230008-00-0106";2003/0728/EC
https://www.eota.eu/etassessments/4387;15/0740;2;30/11/2016;"ejotherm H2 eco";"Plastic anchors for ETICs used as an EAD";"EJOT Baubefestigungen GmbH 4";"In der Stockwiese 35";57334;"Bad Laasphe";;DIBt;"ETAG 014 used as EAD";1997/0463/EC
https://www.eota.eu/etassessments/2579;15/0742;1;03/12/2015;"MORTIER POLYESTER RAM";"Metal Anchors for use in masonry used as an EAD";"RAM CHEVILLES ET FIXATIONS";"Z.I. de Villemilan, 8 Avenue Ampere";FR-91322;"WISSOUS CEDEX";France;ZAG;"ETAG 029 used as EAD";1997/0177/EC;1
https://www.eota.eu/etassessments/17898;15/0743;2;25/01/2024;ISOTHERM;"Renderings and rendering kits intended for fire resistant applications";"EURISOL SAS";"20 Avenue Eugène Gazeau";F-60300;SENLIS;France;SINTEF;"EAD 350140-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/2581;15/0744;1;29/10/2015;"WCF-VESF, WCF-VESF-E";"Metal Anchors for Use in Concrete";"Klimas Sp. Z o.o.";"Ul. Wincentego Witosa 135/137 Kuznica Kiedrzynska";42-233;Mykanow;Poland;TZUS;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/2583;15/0746;1;29/10/2015;"Abc Adamas Anker Fix, Total Wall Anker Fix";"Metal Anchors for Use in Concrete used as an EAD";"Total Wall BV";"Tingietersstraat 20";8601;"WJ Sneek";Netherlands;TZUS;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/2584;15/0747;1;29/11/2015;ARROW;"Metal anchor for use in concrete used as an EAD";"TOPMAKER Fasteners Industrial Co., Ltd";"26 BenGong W Rd.,";;"Benshou Kangshan,Kaohsiung 820,";Taiwan;CSTB;"ETAG 001 used as EAD";1997/0582/EC;1
https://www.eota.eu/etassessments/2585;15/0748;1;22/11/2015;"BOND & FIX / FIX IT";"Metal Anchor for Use in Concrete used as an EAD";"Tech-Masters Trading GmbH, 2";"Lesinger Platz 1";A-1230;Wien;Austria;CSTB;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/2587;15/0749;1;29/11/2015;"CA280 Chemisch Anker";"Metal anchor for use in concrete used as an EAD";"ChemTechniek Nederland";"De Smalle Zijde 18a";3903;"LP Veenendaal";Netherlands;CSTB;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/2588;15/0750;1;13/12/2015;"Dufast DFI-PN";"Plastic anchors for fixing of external thermal insulation composite systems used as an EAD";"DUFAST International Trading L.L.C.- FZ";"Po Box 450676, Meydan Free Zone";"UAE-LB 07002";DUBAI;"United Arab Emirates";ZAG;"ETAG 014 used as EAD";1997/0463/EC;2+
https://www.eota.eu/etassessments/2594;15/0755;1;31/10/2015;">MIDI< PLUS SYSTEM and <MIDI> inverse II SYSTEM";"Plastics piping kits for the transport system of hot and cold water, made of PE-RT Type II.";"hpg plastics gmbh";"Christinenstrasse 19";D-40880;Ratingen;;KIWA;"EAD 280041-00-0701";1999/0472/EC
